+9.76000E+2	+5.05371E-2	+2.70959E-2	+3.60012E-2
+9.78000E+2	+5.03540E-2	+2.68600E-2	+3.51937E-2
+9.80000E+2	+5.00183E-2	+2.67979E-2	+3.54102E-2
+9.82000E+2	+5.00946E-2	+2.67564E-2	+3.53469E-2
+9.84000E+2	+5.14221E-2	+2.71072E-2	+3.57317E-2
+9.86000E+2	+5.08118E-2	+2.72839E-2	+3.60838E-2
+9.88000E+2	+5.48096E-2	+2.75133E-2	+3.63666E-2
+9.90000E+2	+5.24445E-2	+2.77768E-2	+3.66736E-2
+9.92000E+2	+5.12238E-2	+2.82000E-2	+3.73896E-2
+9.94000E+2	+6.70929E-2	+2.92235E-2	+3.87484E-2
+9.96000E+2	+5.68085E-2	+2.99597E-2	+3.95570E-2
+9.98000E+2	+5.58777E-2	+3.09552E-2	+4.07509E-2
+1.00000E+3	+5.68237E-2	+3.16743E-2	+4.17125E-2
